"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"234574_at",71.4965761539494,1.01490322004555,0.157989054947046,6.42388309991296,1.32841233941905e-10,5.59583121448912e-09
"234701_at",22.6433706129656,-1.96921387942215,0.262773803498396,-7.49395051259048,6.68309305570936e-14,7.07178174782942e-12
"234989_at",2266.49563363841,-1.38347508402981,0.136651212979286,-10.1241332138012,4.31787410444765e-24,5.19204734359356e-21
"235008_at",65.7271771450806,-1.46872385234367,0.293156632152535,-5.01003112759006,5.44212323855297e-07,8.11532853171816e-06
"235009_at",116.712402050753,-4.46043044480181,0.414364180654991,-10.7645174294534,5.0626083224773e-27,1.21751127784377e-23
"235016_at",31.2212278418928,1.42531388061867,0.227007733914856,6.27870185759072,3.41411562558407e-10,1.29024306798859e-08
"235036_at",29.2672958726642,1.18713303973003,0.166174479909334,7.14389502153237,9.07226981870105e-13,6.99371552828857e-11
"235057_at",31.5845445361015,1.39181692523637,0.348082422577072,3.99852688605152,6.37379418336854e-05,0.000477655386194989
"235094_at",313.362335093087,-1.65412456280802,0.164811895232888,-10.0364391809866,1.0541083792713e-23,1.16189096105179e-20
"235163_at",111.460626532413,1.7080760123131,0.260956937473098,6.54543247193489,5.93234596437157e-11,2.74158228322698e-09
"235372_at",231.403892221052,-1.50659989893778,0.31435269857868,-4.7927054730236,1.64547104625469e-06,2.10591635498895e-05
"235376_at",114.644088562188,-1.07179361369162,0.141953852015472,-7.55029608900503,4.34269822231258e-14,4.89345917187245e-12
"235388_at",41.3767494125473,-1.68877437648889,0.261217939240459,-6.46500152860604,1.01297785233925e-10,4.4147143502113e-09
"235400_at",84.584928981609,-1.38268646051286,0.377219064227635,-3.66547343874028,0.000246881435313948,0.00151215593651197
"235401_s_at",175.18632583917,-1.22436569367195,0.39215633129883,-3.12213674994568,0.00179543519519871,0.00789764593511584
"235412_at",185.867686026151,-1.15246998945166,0.197114293003377,-5.84670939834848,5.01392298732327e-09,1.33573332030866e-07
"235425_at",30.5369534019003,-1.65492795530229,0.234485257177014,-7.05770578170283,1.69273984515682e-12,1.22015639955799e-10
"235435_at",71.1502199006449,-1.07006016990901,0.212394588696746,-5.03807642405065,4.70233695128015e-07,7.14096565494633e-06
"235446_at",43.8153551729249,-1.16629714433209,0.222538358918771,-5.24088139230773,1.59811415361582e-07,2.75237707159849e-06
"235461_at",25.0185613907626,-1.01116041098315,0.222707426233829,-4.54030845797432,5.61719888354843e-06,5.9249353774079e-05
"235643_at",110.568965970871,-1.716410738936,0.293452544930676,-5.84902318479289,4.94468171238012e-09,1.31994561068924e-07
"235683_at",78.3037089839722,-1.00648112637762,0.213051539594731,-4.72412040904354,2.31113460043727e-06,2.82278184004952e-05
"235739_at",284.954489982933,-1.87754144252499,0.358897991516295,-5.23140693708716,1.68224720562072e-07,2.8785360658144e-06
"235852_at",21.058632799197,1.07562759411968,0.264661151195829,4.06416880324003,4.82039318844885e-05,0.000377027044717809
"235868_at",27.5182165592954,1.07725331610036,0.237471765054345,4.53634273469873,5.72381350785084e-06,6.01102669855841e-05
"235982_at",197.466239397535,-2.33497373932809,0.35730980258874,-6.53487176229426,6.36640667210668e-11,2.93409271958031e-09
"235984_at",175.1260806139,-1.20654946110339,0.171562769003903,-7.03269985736789,2.02574831414797e-12,1.39919440998617e-10
"236000_s_at",346.495499638758,-1.67744382323953,0.289514424298595,-5.79399049737664,6.87333491348322e-09,1.7429131405713e-07
"236244_at",232.932350476347,-1.21946563514962,0.199163066063934,-6.12295070190455,9.18581224439867e-10,3.03751846391653e-08
"236254_at",118.444039058328,-1.57081608815067,0.246742626116773,-6.36621289508068,1.93752456375515e-10,7.76595072872404e-09
"236307_at",144.086661949029,-2.05600748932686,0.291736275204903,-7.04748659686837,1.82178367953255e-12,1.29624834966529e-10
"236310_at",26.3862312062972,-1.10650500231179,0.203050357350131,-5.44941174569707,5.05366929198798e-08,1.00518622143045e-06
"236338_at",22.0781247717422,-1.39595289172624,0.280482245229035,-4.97697417740769,6.45859339401781e-07,9.40834965007419e-06
"236356_at",25.141227542369,-1.49370752283127,0.302301535993193,-4.94111787399221,7.76759286017078e-07,1.10490079524156e-05
"236368_at",54.6465517506114,-1.21542940300607,0.231847403005916,-5.24236798535566,1.58528809406537e-07,2.73563021789989e-06
"236439_at",257.054060328371,-3.13281052908473,0.425578853016279,-7.3612927589823,1.82137616054508e-13,1.75849215149852e-11
"236462_at",40.5597168991136,-3.05823713713771,0.346986218008014,-8.813713566765,1.21067143973796e-18,4.27028030224372e-16
"236495_at",42.0062131994683,-1.75325678204259,0.275273697355497,-6.36914023710148,1.90090743521502e-10,7.63074435374478e-09
"236512_at",77.7948660956212,-1.00289684208056,0.207450894299427,-4.83438186886296,1.33559987632625e-06,1.76043642891552e-05
"236533_at",35.4234331597343,-1.16934247507971,0.227310649346642,-5.14424853582861,2.6859375742754e-07,4.34579771191935e-06
"236571_at",142.256934624317,-1.01726745668226,0.395391673026082,-2.57280951036912,0.0100876712659503,0.0324408179004597
"236617_at",46.7519632316632,-1.60467205634917,0.275459261590325,-5.82544237970007,5.69615102874811e-09,1.48562094610762e-07
"236620_at",118.300129041545,-2.67774979164204,0.366830085237644,-7.29970059546045,2.88408784651678e-13,2.63998823154861e-11
"236645_at",35.4846193465561,-1.49963197919364,0.347870867948986,-4.31088693352029,1.62601035825962e-05,0.000149252179102707
"236732_at",41.0708590992575,-1.08046506734868,0.255770603097385,-4.22435203367483,2.39629229139823e-05,0.000207568815575143
"236796_at",585.212742411316,-1.91265678558112,0.252554757985448,-7.57323600172016,3.64040086271164e-14,4.16896815680405e-12
"236841_at",677.146750221346,-1.82443989207407,0.199542804172643,-9.14310039712372,6.06870073407276e-20,2.76795533136484e-17
"236869_at",26.578836924157,-1.40659148066715,0.229850912101666,-6.11958189682971,9.38212014991652e-10,3.09855938134696e-08
"236907_at",2013.36765349837,-1.93642583068941,0.242365030903528,-7.98970801798628,1.35258717845151e-15,2.26464184928836e-13
"236975_at",60.4846129895504,-1.1136804707438,0.339901392533684,-3.27648104775985,0.00105109366781959,0.00507402041760938
"237009_at",280.912435920555,-1.85972151281846,0.385799341532289,-4.82043723929688,1.43243917237334e-06,1.87037245142963e-05
"237376_at",24.9552465886141,1.1983773497039,0.211673998207996,5.66142917811919,1.50117460201188e-08,3.45923980153505e-07
"237426_at",88.140802876465,-1.02473086414169,0.141795228849007,-7.2268359976547,4.9437651808225e-13,4.11265295891442e-11
"237444_at",19.2492734546357,-1.00930175379658,0.230118596294328,-4.38600691143474,1.15450454304406e-05,0.000111586639319283
"237464_at",44.9146578581372,-1.02807844811686,0.174244133100697,-5.90021844536212,3.63020614131772e-09,1.02163269428105e-07
"237510_at",38.9681173361891,-1.14756858897583,0.199407603202312,-5.75488883345912,8.66988284056076e-09,2.12955506651991e-07
"237544_at",56.1642410195665,1.27154307335874,0.187229707343489,6.79135320671085,1.11086579585336e-11,6.19975606824996e-10
"237577_at",40.1879898212962,-1.56222371994165,0.272938804956971,-5.72371422300299,1.04220005029298e-08,2.50867699094181e-07
"237803_x_at",67.5135057431085,1.01120160238274,0.164982912692141,6.12912928910185,8.83613019805671e-10,2.93188039910675e-08
"237813_at",24.8855400257736,-1.47179105869051,0.229298363602249,-6.41867231657853,1.37467946079334e-10,5.76721610490991e-09
"237875_at",23.0341219951011,-1.26662303163925,0.300066541848954,-4.22114049715291,2.43069371077606e-05,0.000209923780798216
"237943_at",37.1361759869118,-1.19535134900971,0.21622894830765,-5.52817445751514,3.23580193061873e-08,6.80444390084164e-07
"238010_at",60.8403182174779,1.5071753644744,0.256178179059189,5.88330891416855,4.02144329449652e-09,1.11512852109655e-07
"238013_at",176.903862475314,-1.57385015668327,0.243031721215316,-6.47590425156437,9.42458001258998e-11,4.16640817706309e-09
"238042_at",95.1009546777429,-1.20536018328549,0.141093167285426,-8.54300889600908,1.30771328125267e-17,3.60356741065188e-15
"238130_at",86.2445794708675,-1.72061423190013,0.256196348397202,-6.71599826720608,1.86783012610819e-11,9.85612435243042e-10
"238156_at",726.01366683594,-1.35636582658423,0.163103388395281,-8.31598803635564,9.09910006658947e-17,2.08761831907007e-14
"238320_at",121.187550158362,-1.86010762614934,0.217541552779478,-8.55058540487173,1.22465776103753e-17,3.44649961813689e-15
"238346_s_at",172.269710569678,-1.10266067010389,0.18885561033966,-5.83864396784789,5.26273956175738e-09,1.39359872238969e-07
"238430_x_at",1304.45090613354,-1.79122129616986,0.235689551238717,-7.59991814128251,2.96318126446468e-14,3.46849545000657e-12
"238438_at",62.2656282616658,1.17729580815026,0.247186506853097,4.76278346718144,1.90940697299047e-06,2.39050885298106e-05
"238446_at",68.6063736961239,1.17577193802232,0.181752335680917,6.46908846380106,9.85958649089257e-11,4.32546436202441e-09
"238451_at",74.9649179221564,1.06299397415371,0.135935835412086,7.81982154250402,5.28982751000784e-15,7.56416740268905e-13
"238546_at",46.7795006533774,1.52384147666722,0.201828862795145,7.5501662921914,4.34702844707804e-14,4.89345917187245e-12
"239045_at",45.156399535963,-1.13500482940987,0.207514274371317,-5.46952653184207,4.51239373715325e-08,9.11924094137908e-07
"239151_at",143.608888923666,1.00450900239863,0.205521000134744,4.88762219792651,1.02061147033368e-06,1.39386968694926e-05
"239232_at",23.7409605527981,-1.10802408852484,0.219411811316285,-5.04997466580138,4.41868661825095e-07,6.77241806484418e-06
"239272_at",22.989083201831,-1.0337566531164,0.374689979247822,-2.75896530564184,0.00579846906680436,0.0207007693243242
"239469_at",282.759527438086,-1.17299862194503,0.161960536247626,-7.24249653107843,4.40499709610759e-13,3.74693868747364e-11
"239533_at",167.432095286307,-1.42041554741887,0.172108221681016,-8.2530371503777,1.54419023898634e-16,3.37603376711938e-14
"239571_at",90.8298485600912,-2.90245774721966,0.377379731275132,-7.6910801155444,1.45898035089418e-14,1.83789839059784e-12
"239597_at",521.443201843841,-1.04811864124493,0.272647331317701,-3.84422849906284,0.000120932287135236,0.000826011547605353
"239635_at",38.9253708847091,-1.01748192698494,0.213947863779432,-4.75574707319307,1.9771388370209e-06,2.45901414172783e-05
"239655_at",46.2432885875307,-2.27825901144019,0.314832106349774,-7.23642527394928,4.60665292391734e-13,3.88103173405444e-11
"239661_at",30.101041638393,-1.05929829289418,0.264971442979335,-3.9977828591015,6.39385633915652e-05,0.000478751983006076
"239692_at",25.4209772099186,-1.85907365141883,0.328007907418987,-5.66777083530521,1.44667273347585e-08,3.34810356567094e-07
"239695_at",112.003711519334,-1.04069873607238,0.225642856102554,-4.61215016530099,3.98524910770009e-06,4.45398309653985e-05
"239759_at",25.935750273049,-1.82001976014854,0.241563905245107,-7.53431998999119,4.90886162024234e-14,5.43343202099961e-12
"239851_at",95.0081620659152,-1.3447284059505,0.197646098902168,-6.80371843117494,1.01952713913222e-11,5.78767616708235e-10
"240105_at",27.2442908111547,-2.13209044417944,0.302953237988118,-7.03768825294108,1.95455373529237e-12,1.36146056484196e-10
"240108_at",43.4434244991039,-1.56530241601869,0.182679009510327,-8.56859482769532,1.0475540898681e-17,3.0948577469332e-15
"240238_at",74.0527216031403,-1.13355166020229,0.170417409857455,-6.65161887597311,2.89886573180281e-11,1.46348461963953e-09
"240248_at",34.3374855029062,-1.44529543348726,0.290837512165775,-4.96942578941966,6.71514648679002e-07,9.73383480337223e-06
"240336_at",99.2404845575284,-3.02207126679898,0.29259698996732,-10.3284427742627,5.24043974539648e-25,7.29634700130097e-22
"240405_at",143.389282274623,-1.13779593680805,0.199026556708886,-5.71680460950891,1.08545805518189e-08,2.58924322739241e-07
"240861_at",26.7306917448891,-1.53705741228631,0.24095998024998,-6.3788908460721,1.78375110074559e-10,7.21519137907093e-09
"241060_x_at",26.8058619480438,-1.66067355075179,0.352264001392825,-4.71428685356896,2.42558757252478e-06,2.94206756733473e-05
"241154_x_at",92.9580671704608,-1.01538665091836,0.240226837444454,-4.22678274301114,2.37056347799987e-05,0.000205811901040396
"241279_at",18.2716366351739,-1.17582655025828,0.226168495326133,-5.19889628554478,2.00475339027295e-07,3.3629515653951e-06
"241299_at",67.1451031392882,-1.21234634245622,0.259948680577542,-4.66379109816095,3.10436526232854e-06,3.62093821206522e-05
"241403_at",79.639673747395,-1.13693699211624,0.379977204531016,-2.99211894439693,0.00277048296164451,0.0112997774078544
"241505_at",33.7979349005215,-1.92555503380835,0.256106244606719,-7.51857900522991,5.53747799372196e-14,6.02833098131361e-12
"241752_at",34.1749881807679,1.25599205203677,0.176997821266776,7.09608764134843,1.28338109366709e-12,9.50996175122385e-11
"241824_at",126.869876031997,-2.20930987491768,0.337481603305744,-6.5464601722783,5.89168520371309e-11,2.73436211191274e-09
"241843_at",103.87375324513,-1.87395790199142,0.249496271423275,-7.51096555993103,5.8692833408718e-14,6.28607374491589e-12
"241849_at",39.001630654993,-2.11678564150915,0.291035591295396,-7.27328788924875,3.50841505295291e-13,3.08776410326032e-11
"241879_at",152.899221712892,1.263849306813,0.241148017789487,5.24096908777536,1.59735475574915e-07,2.75237707159849e-06
"241893_at",95.2565031465283,-1.24402162025498,0.208409494453631,-5.96912162527106,2.38534253403576e-09,7.07419858692624e-08
"241929_at",262.792339263175,1.15103435320596,0.228858661848155,5.02945505278559,4.91875784009888e-07,7.4185188085505e-06
"242024_at",94.9780978268455,-3.59949204230253,0.354489848549784,-10.1540059807863,3.18034450006955e-24,4.00632540023047e-21
"242029_at",55.9258864221257,1.24184180744167,0.201232015971385,6.17119398942093,6.77762034228309e-10,2.32548856724717e-08
"242080_at",88.925551052216,-1.0227675470373,0.268225228904154,-3.81309227031277,0.000137238846664807,0.000919098572335681
"242104_at",68.4317718357146,-1.39333293559112,0.218512626779781,-6.37644128911291,1.81250186750654e-10,7.29800980259027e-09
"242335_at",52.0519927886675,-1.10832302739613,0.165585853425028,-6.69334369133134,2.18128009673964e-11,1.12482619257603e-09
"242352_at",125.10101435495,-1.24585199611177,0.194142296344315,-6.41721056962376,1.38793889396536e-10,5.79216597171526e-09
"242429_at",78.8197698297798,-1.19540235404005,0.175515166515714,-6.81082084113243,9.7043425143217e-12,5.53273010504022e-10
"242439_s_at",231.941160855745,-1.03925194922812,0.155979916065326,-6.66272925030215,2.68788569829412e-11,1.3621710395148e-09
"242445_at",23.911336760182,1.40202196301795,0.187145626367917,7.49160955683601,6.80340591416708e-14,7.14195635132444e-12
"242476_at",354.735087708582,1.04433230113172,0.14905122726185,7.0065327224516,2.44296445986787e-12,1.6237734125966e-10
"242509_at",48.1863326693225,-1.11668167204321,0.238231580707041,-4.68737884678867,2.76726419358895e-06,3.29012166189672e-05
"242520_s_at",40.8535903162008,1.15262540272502,0.203557965731092,5.66239399468005,1.49275593164836e-08,3.44584340452232e-07
"242625_at",596.179337795622,-1.80888708151818,0.518535237220203,-3.48845546392446,0.000485819746807627,0.00264659711327203
"242774_at",27.767447704471,-2.91117083384379,0.406266775024198,-7.1656630884236,7.74109387190962e-13,6.0586656002218e-11
"242836_at",107.946279864057,-1.02368235711172,0.251186234119745,-4.07539195250532,4.5936907821101e-05,0.000362426173426605
"242904_x_at",79.7365868424864,-2.06795426840491,0.264424740058591,-7.82057786252034,5.25813963575336e-15,7.55971880022932e-13
"242916_at",260.523441410797,-2.07303205617289,0.272242568718507,-7.61465066220546,2.64405603885012e-14,3.15071434467303e-12
"242975_s_at",74.8789917827576,-2.64279581439055,0.272449443217669,-9.70013292440144,3.01106096471822e-22,2.27584590744731e-19
"243054_at",64.2897879358044,-1.47327517198257,0.237729354804565,-6.19727914204681,5.74475655488206e-10,2.02899585985114e-08
"243182_at",45.261379111292,-2.61813423052299,0.362688338804678,-7.21868874844901,5.24912431423983e-13,4.285812796571e-11
"243296_at",1418.09801346608,-1.30305690451786,0.352828243245955,-3.69317629600729,0.000221470372926464,0.00138146126984123
"243329_at",58.5669759446702,-1.07338725473257,0.199035623894502,-5.3929403879052,6.93139530876955e-08,1.30786827031519e-06
"243395_at",541.61405167322,-1.26496779357689,0.214625914467244,-5.89382599355188,3.77354541326718e-09,1.05635312552984e-07
"243431_at",108.887104328507,-1.22659094713464,0.168949896795897,-7.26008698671446,3.86841468846072e-13,3.37739413097492e-11
"243498_at",95.3828332791234,-1.42432469033962,0.251308805420848,-5.6676274751074,1.44788329898222e-08,3.34810356567094e-07
"243780_at",379.726404213615,-1.6103821915643,0.273177022045469,-5.89501334887623,3.74651092879659e-09,1.05100954517906e-07
"243798_at",75.1949563622936,-1.99993901874181,0.230703535580288,-8.66887026118336,4.36428899550499e-18,1.34247559403592e-15
"243878_at",26.8943448018778,-1.03814665827374,0.284950718995967,-3.64324982906406,0.000269217304961106,0.0016244147045278
"243888_at",189.98439541615,-1.00159956919607,0.176114793749658,-5.68719724147545,1.29141271551898e-08,3.02327716604771e-07
"243934_at",75.571403654962,-1.68188690034133,0.27438845933897,-6.12958323536335,8.81095701302578e-10,2.9282042314395e-08
"243968_x_at",229.56276642092,-1.95790034759281,0.301710539347549,-6.48933362363405,8.62168574415721e-11,3.85918908081108e-09
"243985_at",122.265075170579,-1.03524952045876,0.178058387722341,-5.8141013950609,6.09604576030495e-09,1.57331506871324e-07
"244030_at",59.7114088740928,1.2830202201769,0.200283256536921,6.40602835384987,1.4935919971113e-10,6.13532339931403e-09
"244035_at",53.2931317288602,-1.78349904118946,0.41434070930553,-4.304426287677,1.67419022328899e-05,0.000153098281854759
"244172_at",62.7255725447195,-1.63770547615124,0.241702783546987,-6.77569969248151,1.2380560616235e-11,6.86614990653839e-10
"244226_s_at",26.0399157435855,-1.29327205468394,0.284197043048544,-4.55061756030667,5.34886916680319e-06,5.70560423139563e-05
"244292_at",29.2049663012054,-1.20530386538792,0.258724747441619,-4.65863384661297,3.18314809476101e-06,3.6965320324323e-05
"244357_at",122.765346435033,-2.43627041326594,0.285636813006796,-8.52925919323981,1.47287849297864e-17,4.01685852095431e-15
"244515_at",58.6118312803409,-1.05668889306059,0.126426729518382,-8.35811301206643,6.37293823223267e-17,1.56101581477299e-14
"244546_at",80.4047991253074,-1.65793974979878,0.290023725095283,-5.71656594388646,1.08698299113948e-08,2.59054486915349e-07
"244579_at",110.580386222795,1.37879983574084,0.193834435853253,7.11328629338441,1.13311885519985e-12,8.46766276707822e-11
"244677_at",192.376238565323,-2.96663054726127,0.301941478827468,-9.8251838693432,8.77138180286e-23,7.73460447376195e-20
"244774_at",87.6457863116899,-2.16257224213641,0.644098875477748,-3.35751594121689,0.000786462083375151,0.00395985305550176
"244869_at",183.734652323012,-1.23871760371865,0.201412613061576,-6.15014911374964,7.74101342377072e-10,2.61821047223183e-08
"244875_at",28.2271892386726,-1.42314799283686,0.16981252302089,-8.38070106679817,5.26133705086406e-17,1.33830202253421e-14
"266_s_at",197.797490290377,-1.94718801393623,0.278486408796991,-6.99203965589455,2.70918272599462e-12,1.79171799583654e-10
"33646_g_at",70.4198670476309,1.38312248092577,0.219277839686244,6.30762544407052,2.833489052074e-10,1.09586431847318e-08
"35436_at",125.634359135952,-1.10450862157967,0.170984289609253,-6.45970822292378,1.04905049792542e-10,4.55690999542185e-09
"38521_at",164.22085500515,-1.2606669593502,0.1983497620542,-6.35577752296832,2.07374981846715e-10,8.26550462977606e-09
"39318_at",317.737532196557,-2.35350101068956,0.3717771820278,-6.33040736349865,2.44514784303047e-10,9.59702389310504e-09
"44790_s_at",366.004613339968,-1.00434711099518,0.207277898315782,-4.8454134239874,1.26348299829804e-06,1.67707873742982e-05
"AFFX-BioC-3_at",1019.80019719822,-1.45261345422518,0.242603646417251,-5.98759942679035,2.12960760846923e-09,6.42152039364018e-08
"AFFX-BioC-5_at",551.278528018685,-1.35657541300756,0.233792581075644,-5.80247417076352,6.53434622418079e-09,1.67015339279588e-07
"AFFX-DapX-3_at",621.356188624921,2.01300503529726,0.622196797690253,3.23531886176532,0.00121506954527026,0.00571540713914996
"AFFX-DapX-5_at",163.170698883356,1.84684466008259,0.531153341557176,3.47704611001451,0.000506970622445974,0.00274205701210096
"AFFX-DapX-M_at",495.852496017223,2.2084928752666,0.595160074231081,3.71075441866605,0.000206642498316454,0.00130465886645906
"AFFX-HSAC07/X00351_5_at",13399.6389896986,1.37671491263613,0.193092761923015,7.1298110759067,1.00506783892103e-12,7.6622664584487e-11
"AFFX-HSAC07/X00351_M_at",12777.0657138266,1.09876490281301,0.154343441076507,7.11896077442229,1.08743849739144e-12,8.1724710255662e-11
"AFFX-LysX-3_at",79.3693086041956,1.83280794985827,0.402282496021258,4.55602211874865,5.21314492496047e-06,5.5901311651765e-05
"AFFX-LysX-5_at",27.2621995511174,1.12083223757689,0.260974703129495,4.29479265283708,1.74856683524614e-05,0.000158902738095505
"AFFX-LysX-M_at",22.6210423592618,1.29932787492012,0.313610660458065,4.14312406670838,3.42606476482509e-05,0.000281731791385399
"AFFX-PheX-3_at",68.817773027138,1.49556870375367,0.27691744932909,5.40077451737728,6.63537860187504e-08,1.26282234197124e-06
"AFFX-PheX-5_at",39.977273165547,1.50885143433926,0.371875642457634,4.05740861210387,4.96202237897659e-05,0.000386529269768689
"AFFX-PheX-M_at",46.9731676882722,1.75162739671304,0.409005783373165,4.28264701361179,1.84683030188124e-05,0.000166573640661324
"AFFX-r2-Bs-dap-3_at",1025.77686357558,1.97285888041118,0.630465940192487,3.12920770915689,0.00175278359054562,0.00773575860932495
"AFFX-r2-Bs-dap-5_at",316.849691333018,1.87463800684963,0.646434460262942,2.89996607867579,0.00373203045619581,0.0144085133812323
"AFFX-r2-Bs-dap-M_at",564.533212539671,2.18558908248705,0.64323015556515,3.39783367365101,0.000679217014629918,0.00349572118774705
"AFFX-r2-Bs-lys-3_at",58.2574230963852,1.82991292872784,0.399913331667613,4.57577375852216,4.74463076496279e-06,5.15459803927415e-05
"AFFX-r2-Bs-lys-5_at",40.7137315550213,1.50271582823564,0.362342538940104,4.14722442645366,3.36530150093048e-05,0.00027751148973072
"AFFX-r2-Bs-lys-M_at",51.5139552909043,1.40203992506391,0.334808504716375,4.18758754725067,2.81935280292155e-05,0.000238132691725692
"AFFX-r2-Bs-phe-3_at",184.246502079444,1.95674906642847,0.431840615086915,4.53118349239717,5.86541640429949e-06,6.1353786302625e-05
"AFFX-r2-Bs-phe-5_at",72.3056454723105,1.57940492812192,0.465456499234847,3.39323853188917,0.000690714634940216,0.0035438644206184
"AFFX-r2-Bs-phe-M_at",78.3635018853943,1.76760241898943,0.493348365625182,3.58286870323262,0.00033984144562587,0.00196928087179555
"AFFX-r2-Bs-thr-3_s_at",117.767040438054,2.11966438532032,0.576330275691604,3.67786402124492,0.000235195279904491,0.00145506453100875
"AFFX-r2-Bs-thr-5_s_at",36.0867272462949,1.37273518870018,0.356659484855256,3.84886774918458,0.000118665048107103,0.000813465971138975
"AFFX-r2-Bs-thr-M_s_at",89.1722919083285,1.554018242511,0.47777727347455,3.25259975471348,0.00114354448660238,0.00543795179733585
"AFFX-r2-Ec-bioC-3_at",1360.05465746296,-1.2473009775261,0.229451376769725,-5.4360143533934,5.44855677038515e-08,1.07323991663268e-06
"AFFX-r2-Ec-bioC-5_at",914.28957106239,-1.21781349719516,0.236152410297863,-5.15689632665241,2.51076724307611e-07,4.10505788926671e-06
"AFFX-ThrX-3_at",103.947414467087,1.95305291258663,0.47579247519253,4.10484195193782,4.04591393971564e-05,0.000325222143303669
"AFFX-ThrX-5_at",42.1434795661531,1.21109193700792,0.328558380484343,3.68607836215467,0.000227736254078758,0.00141387816601724
"AFFX-ThrX-M_at",68.5486009006297,1.93861652833581,0.412735783001004,4.69699165466129,2.64021234344546e-06,3.16037001509077e-05
